# Torpedo AUV simulation export
# L = 1.6
# diam = 0.19
# massa = 31.029384975800244
# Cd = 0.42
# r44 = 0.3
# T_surge = 20
# T_sway = 20
# T_heave = 20
# zeta_roll = 0.3
# zeta_pitch = 0.8
# T_yaw = 1
# K_nomoto = 0.25
# T_nomoto = 1
# wn_d = 0.1
# zeta_d = 1
# r_max = 0.08726646259971647
# lam = 0.1
# phi_b = 0.1
# K_d = 0.5
# K_sigma = 0.05
# wn_d_z = 0.02
# Kp_z = 0.1
# T_z = 100.0
# Kp_theta = 5.0
# Kd_theta = 2.0
# Ki_theta = 0.3
# K_w = 5.0
# ref_z = 30.0
# ref_psi = 45.0
# ref_n = 1525
# V_c = 0.5
# beta_c = 0.0
# fin_CL = [0.5, 0.5, 0.7, 0.7]
# fin_area = [0.00665, 0.00665, 0.00665, 0.00665]
# thruster_nMax = 1525
# current_model_type = ConstantCurrent
#
t_s,x_north_m,y_east_m,z_depth_m,phi_rad,theta_rad,psi_rad,u_ms,v_ms,w_ms,p_rads,q_rads,r_rads,delta_r_top_rad,delta_r_bottom_rad,delta_s_star_rad,delta_s_port_rad,n_cmd_rpm,delta_r_top_actual_rad,delta_r_bottom_actual_rad,delta_s_star_actual_rad,delta_s_port_actual_rad,n_actual_rpm
115.2400,275.762,140.671,27.277,0.0159735,-0.0253675,0.783195,2.73495,-0.364043,-0.00175056,9.24905e-07,0.000496259,0.000124842,6.43298e-05,-6.43298e-05,-0.00687325,0.00687325,1525,6.47555e-05,-6.47555e-05,-0.00688664,0.00688664,1525
115.2600,275.806,140.705,27.2783,0.0159735,-0.0253576,0.783198,2.73495,-0.364039,-0.00174989,9.22096e-07,0.000496052,0.000124685,6.42452e-05,-6.42452e-05,-0.00687057,0.00687057,1525,6.46704e-05,-6.46704e-05,-0.00688396,0.00688396,1525
115.2800,275.85,140.738,27.2795,0.0159734,-0.0253477,0.783201,2.73495,-0.364035,-0.00174922,9.19293e-07,0.000495846,0.000124529,6.41607e-05,-6.41607e-05,-0.0068679,0.0068679,1525,6.45853e-05,-6.45853e-05,-0.00688128,0.00688128,1525
115.3000,275.894,140.772,27.2807,0.0159734,-0.0253379,0.783203,2.73495,-0.364031,-0.00174856,9.16495e-07,0.000495639,0.000124372,6.40764e-05,-6.40764e-05,-0.00686523,0.00686523,1525,6.45004e-05,-6.45004e-05,-0.00687861,0.00687861,1525
115.3200,275.938,140.805,27.282,0.0159733,-0.025328,0.783206,2.73495,-0.364027,-0.00174789,9.13704e-07,0.000495433,0.000124216,6.39921e-05,-6.39921e-05,-0.00686256,0.00686256,1525,6.44156e-05,-6.44156e-05,-0.00687593,0.00687593,1525
115.3400,275.982,140.838,27.2832,0.0159733,-0.0253181,0.783209,2.73495,-0.364024,-0.00174722,9.10918e-07,0.000495226,0.00012406,6.3908e-05,-6.3908e-05,-0.00685989,0.00685989,1525,6.43309e-05,-6.43309e-05,-0.00687326,0.00687326,1525
115.3600,276.026,140.872,27.2844,0.0159732,-0.0253083,0.783211,2.73495,-0.36402,-0.00174655,9.08138e-07,0.00049502,0.000123904,6.38239e-05,-6.38239e-05,-0.00685722,0.00685722,1525,6.42463e-05,-6.42463e-05,-0.00687058,0.00687058,1525
115.3800,276.07,140.905,27.2857,0.0159732,-0.0252984,0.783214,2.73495,-0.364016,-0.00174588,9.05364e-07,0.000494814,0.000123748,6.374e-05,-6.374e-05,-0.00685456,0.00685456,1525,6.41619e-05,-6.41619e-05,-0.00686791,0.00686791,1525
115.4000,276.114,140.939,27.2869,0.0159731,-0.0252886,0.783217,2.73495,-0.364012,-0.00174522,9.02595e-07,0.000494608,0.000123592,6.36562e-05,-6.36562e-05,-0.00685189,0.00685189,1525,6.40775e-05,-6.40775e-05,-0.00686524,0.00686524,1525
115.4200,276.157,140.972,27.2881,0.0159731,-0.0252787,0.783219,2.73495,-0.364008,-0.00174455,8.99832e-07,0.000494402,0.000123437,6.35725e-05,-6.35725e-05,-0.00684923,0.00684923,1525,6.39932e-05,-6.39932e-05,-0.00686257,0.00686257,1525
115.4400,276.201,141.006,27.2894,0.015973,-0.0252689,0.783222,2.73495,-0.364004,-0.00174388,8.97075e-07,0.000494196,0.000123282,6.34889e-05,-6.34889e-05,-0.00684657,0.00684657,1525,6.39091e-05,-6.39091e-05,-0.0068599,0.0068599,1525
115.4600,276.245,141.039,27.2906,0.015973,-0.025259,0.783224,2.73495,-0.364,-0.00174322,8.94324e-07,0.00049399,0.000123127,6.34054e-05,-6.34054e-05,-0.0068439,0.0068439,1525,6.3825e-05,-6.3825e-05,-0.00685724,0.00685724,1525
115.4800,276.289,141.072,27.2918,0.0159729,-0.0252492,0.783227,2.73495,-0.363996,-0.00174255,8.91578e-07,0.000493784,0.000122972,6.3322e-05,-6.3322e-05,-0.00684124,0.00684124,1525,6.37411e-05,-6.37411e-05,-0.00685457,0.00685457,1525
115.5000,276.333,141.106,27.2931,0.0159729,-0.0252394,0.78323,2.73495,-0.363992,-0.00174189,8.88838e-07,0.000493578,0.000122817,6.32387e-05,-6.32387e-05,-0.00683858,0.00683858,1525,6.36573e-05,-6.36573e-05,-0.0068519,0.0068519,1525
115.5200,276.377,141.139,27.2943,0.0159729,-0.0252296,0.783232,2.73495,-0.363989,-0.00174122,8.86103e-07,0.000493373,0.000122663,6.31556e-05,-6.31556e-05,-0.00683593,0.00683593,1525,6.35736e-05,-6.35736e-05,-0.00684924,0.00684924,1525
115.5400,276.421,141.173,27.2955,0.0159728,-0.0252197,0.783235,2.73495,-0.363985,-0.00174056,8.83374e-07,0.000493167,0.000122509,6.30725e-05,-6.30725e-05,-0.00683327,0.00683327,1525,6.349e-05,-6.349e-05,-0.00684658,0.00684658,1525
115.5600,276.465,141.206,27.2967,0.0159728,-0.0252099,0.783237,2.73495,-0.363981,-0.00173989,8.80651e-07,0.000492962,0.000122355,6.29896e-05,-6.29896e-05,-0.00683061,0.00683061,1525,6.34065e-05,-6.34065e-05,-0.00684392,0.00684392,1525
115.5800,276.509,141.24,27.298,0.0159727,-0.0252001,0.78324,2.73495,-0.363977,-0.00173923,8.77934e-07,0.000492757,0.000122201,6.29067e-05,-6.29067e-05,-0.00682796,0.00682796,1525,6.33231e-05,-6.33231e-05,-0.00684125,0.00684125,1525
115.6000,276.552,141.273,27.2992,0.0159727,-0.0251903,0.783243,2.73495,-0.363973,-0.00173856,8.75222e-07,0.000492551,0.000122047,6.2824e-05,-6.2824e-05,-0.0068253,0.0068253,1525,6.32398e-05,-6.32398e-05,-0.00683859,0.00683859,1525
115.6200,276.596,141.306,27.3004,0.0159726,-0.0251805,0.783245,2.73495,-0.363969,-0.0017379,8.72516e-07,0.000492346,0.000121894,6.27414e-05,-6.27414e-05,-0.00682265,0.00682265,1525,6.31567e-05,-6.31567e-05,-0.00683594,0.00683594,1525
115.6400,276.64,141.34,27.3016,0.0159726,-0.0251707,0.783248,2.73495,-0.363965,-0.00173723,8.69815e-07,0.000492141,0.00012174,6.26589e-05,-6.26589e-05,-0.00682,0.00682,1525,6.30736e-05,-6.30736e-05,-0.00683328,0.00683328,1525
115.6600,276.684,141.373,27.3029,0.0159725,-0.0251609,0.78325,2.73495,-0.363961,-0.00173657,8.6712e-07,0.000491936,0.000121587,6.25764e-05,-6.25764e-05,-0.00681735,0.00681735,1525,6.29907e-05,-6.29907e-05,-0.00683062,0.00683062,1525
115.6800,276.728,141.407,27.3041,0.0159725,-0.0251511,0.783253,2.73495,-0.363958,-0.00173591,8.64431e-07,0.000491731,0.000121434,6.24941e-05,-6.24941e-05,-0.0068147,0.0068147,1525,6.29078e-05,-6.29078e-05,-0.00682797,0.00682797,1525
115.7000,276.772,141.44,27.3053,0.0159724,-0.0251413,0.783256,2.73495,-0.363954,-0.00173524,8.61747e-07,0.000491526,0.000121282,6.24119e-05,-6.24119e-05,-0.00681205,0.00681205,1525,6.28251e-05,-6.28251e-05,-0.00682531,0.00682531,1525
115.7200,276.816,141.474,27.3065,0.0159724,-0.0251315,0.783258,2.73495,-0.36395,-0.00173458,8.59068e-07,0.000491322,0.000121129,6.23299e-05,-6.23299e-05,-0.0068094,0.0068094,1525,6.27425e-05,-6.27425e-05,-0.00682266,0.00682266,1525
115.7400,276.86,141.507,27.3078,0.0159723,-0.0251217,0.783261,2.73495,-0.363946,-0.00173392,8.56396e-07,0.000491117,0.000120977,6.22479e-05,-6.22479e-05,-0.00680675,0.00680675,1525,6.26599e-05,-6.26599e-05,-0.00682001,0.00682001,1525
115.7600,276.904,141.54,27.309,0.0159723,-0.0251119,0.783263,2.73495,-0.363942,-0.00173326,8.53728e-07,0.000490912,0.000120825,6.2166e-05,-6.2166e-05,-0.00680411,0.00680411,1525,6.25775e-05,-6.25775e-05,-0.00681736,0.00681736,1525
115.7800,276.947,141.574,27.3102,0.0159722,-0.0251022,0.783266,2.73495,-0.363938,-0.00173259,8.51067e-07,0.000490708,0.000120673,6.20842e-05,-6.20842e-05,-0.00680146,0.00680146,1525,6.24952e-05,-6.24952e-05,-0.00681471,0.00681471,1525
115.8000,276.991,141.607,27.3114,0.0159722,-0.0250924,0.783268,2.73495,-0.363934,-0.00173193,8.4841e-07,0.000490504,0.000120521,6.20026e-05,-6.20026e-05,-0.00679882,0.00679882,1525,6.2413e-05,-6.2413e-05,-0.00681206,0.00681206,1525
115.8200,277.035,141.641,27.3127,0.0159721,-0.0250826,0.783271,2.73495,-0.363931,-0.00173127,8.4576e-07,0.000490299,0.000120369,6.1921e-05,-6.1921e-05,-0.00679618,0.00679618,1525,6.23309e-05,-6.23309e-05,-0.00680941,0.00680941,1525
115.8400,277.079,141.674,27.3139,0.0159721,-0.0250729,0.783274,2.73495,-0.363927,-0.00173061,8.43115e-07,0.000490095,0.000120218,6.18396e-05,-6.18396e-05,-0.00679354,0.00679354,1525,6.22489e-05,-6.22489e-05,-0.00680676,0.00680676,1525
115.8600,277.123,141.708,27.3151,0.015972,-0.0250631,0.783276,2.73495,-0.363923,-0.00172995,8.40475e-07,0.000489891,0.000120067,6.17582e-05,-6.17582e-05,-0.0067909,0.0067909,1525,6.21671e-05,-6.21671e-05,-0.00680412,0.00680412,1525
115.8800,277.167,141.741,27.3163,0.015972,-0.0250534,0.783279,2.73495,-0.363919,-0.00172929,8.37841e-07,0.000489687,0.000119916,6.1677e-05,-6.1677e-05,-0.00678826,0.00678826,1525,6.20853e-05,-6.20853e-05,-0.00680148,0.00680148,1525
115.9000,277.211,141.774,27.3175,0.0159719,-0.0250436,0.783281,2.73495,-0.363915,-0.00172863,8.35212e-07,0.000489483,0.000119765,6.15958e-05,-6.15958e-05,-0.00678562,0.00678562,1525,6.20036e-05,-6.20036e-05,-0.00679883,0.00679883,1525
115.9200,277.255,141.808,27.3188,0.0159719,-0.0250339,0.783284,2.73495,-0.363911,-0.00172797,8.32589e-07,0.000489279,0.000119614,6.15148e-05,-6.15148e-05,-0.00678298,0.00678298,1525,6.19221e-05,-6.19221e-05,-0.00679619,0.00679619,1525
115.9400,277.299,141.841,27.32,0.0159719,-0.0250241,0.783286,2.73495,-0.363908,-0.00172731,8.29971e-07,0.000489075,0.000119464,6.14339e-05,-6.14339e-05,-0.00678035,0.00678035,1525,6.18406e-05,-6.18406e-05,-0.00679355,0.00679355,1525
115.9600,277.342,141.875,27.3212,0.0159718,-0.0250144,0.783289,2.73495,-0.363904,-0.00172665,8.27359e-07,0.000488871,0.000119313,6.13531e-05,-6.13531e-05,-0.00677772,0.00677772,1525,6.17593e-05,-6.17593e-05,-0.00679091,0.00679091,1525
115.9800,277.386,141.908,27.3224,0.0159718,-0.0250046,0.783291,2.73495,-0.3639,-0.00172599,8.24752e-07,0.000488668,0.000119163,6.12724e-05,-6.12724e-05,-0.00677508,0.00677508,1525,6.1678e-05,-6.1678e-05,-0.00678827,0.00678827,1525
116.0000,277.43,141.942,27.3236,0.0159717,-0.0249949,0.783294,2.73494,-0.363896,-0.00172533,8.2215e-07,0.000488464,0.000119013,6.11918e-05,-6.11918e-05,-0.00677245,0.00677245,1525,6.15969e-05,-6.15969e-05,-0.00678563,0.00678563,1525
116.0200,277.474,141.975,27.3248,0.0159717,-0.0249852,0.783296,2.73494,-0.363892,-0.00172467,8.19554e-07,0.000488261,0.000118863,6.11113e-05,-6.11113e-05,-0.00676982,0.00676982,1525,6.15159e-05,-6.15159e-05,-0.006783,0.006783,1525
116.0400,277.518,142.008,27.3261,0.0159716,-0.0249755,0.783299,2.73494,-0.363888,-0.00172402,8.16964e-07,0.000488057,0.000118714,6.10309e-05,-6.10309e-05,-0.00676719,0.00676719,1525,6.14349e-05,-6.14349e-05,-0.00678036,0.00678036,1525
116.0600,277.562,142.042,27.3273,0.0159716,-0.0249658,0.783302,2.73494,-0.363884,-0.00172336,8.14378e-07,0.000487854,0.000118564,6.09506e-05,-6.09506e-05,-0.00676456,0.00676456,1525,6.13541e-05,-6.13541e-05,-0.00677773,0.00677773,1525
116.0800,277.606,142.075,27.3285,0.0159715,-0.024956,0.783304,2.73494,-0.363881,-0.0017227,8.11798e-07,0.000487651,0.000118415,6.08704e-05,-6.08704e-05,-0.00676193,0.00676193,1525,6.12734e-05,-6.12734e-05,-0.00677509,0.00677509,1525
116.1000,277.65,142.109,27.3297,0.0159715,-0.0249463,0.783307,2.73494,-0.363877,-0.00172204,8.09224e-07,0.000487448,0.000118266,6.07903e-05,-6.07903e-05,-0.0067593,0.0067593,1525,6.11928e-05,-6.11928e-05,-0.00677246,0.00677246,1525
116.1200,277.693,142.142,27.3309,0.0159714,-0.0249366,0.783309,2.73494,-0.363873,-0.00172138,8.06655e-07,0.000487245,0.000118117,6.07103e-05,-6.07103e-05,-0.00675668,0.00675668,1525,6.11123e-05,-6.11123e-05,-0.00676983,0.00676983,1525
116.1400,277.737,142.176,27.3321,0.0159714,-0.0249269,0.783312,2.73494,-0.363869,-0.00172073,8.04091e-07,0.000487042,0.000117969,6.06304e-05,-6.06304e-05,-0.00675405,0.00675405,1525,6.10319e-05,-6.10319e-05,-0.0067672,0.0067672,1525
116.1600,277.781,142.209,27.3333,0.0159713,-0.0249172,0.783314,2.73494,-0.363865,-0.00172007,8.01533e-07,0.000486839,0.00011782,6.05507e-05,-6.05507e-05,-0.00675143,0.00675143,1525,6.09516e-05,-6.09516e-05,-0.00676457,0.00676457,1525
116.1800,277.825,142.242,27.3346,0.0159713,-0.0249075,0.783317,2.73494,-0.363862,-0.00171941,7.98979e-07,0.000486636,0.000117672,6.0471e-05,-6.0471e-05,-0.00674881,0.00674881,1525,6.08714e-05,-6.08714e-05,-0.00676194,0.00676194,1525
116.2000,277.869,142.276,27.3358,0.0159712,-0.0248978,0.783319,2.73494,-0.363858,-0.00171876,7.96432e-07,0.000486434,0.000117524,6.03914e-05,-6.03914e-05,-0.00674619,0.00674619,1525,6.07913e-05,-6.07913e-05,-0.00675932,0.00675932,1525
116.2200,277.913,142.309,27.337,0.0159712,-0.0248882,0.783322,2.73494,-0.363854,-0.0017181,7.93889e-07,0.000486231,0.000117376,6.0312e-05,-6.0312e-05,-0.00674357,0.00674357,1525,6.07114e-05,-6.07114e-05,-0.00675669,0.00675669,1525
116.2400,277.957,142.343,27.3382,0.0159712,-0.0248785,0.783324,2.73494,-0.36385,-0.00171745,7.91352e-07,0.000486028,0.000117228,6.02326e-05,-6.02326e-05,-0.00674095,0.00674095,1525,6.06315e-05,-6.06315e-05,-0.00675407,0.00675407,1525
116.2600,278.001,142.376,27.3394,0.0159711,-0.0248688,0.783327,2.73494,-0.363846,-0.00171679,7.8882e-07,0.000485826,0.00011708,6.01534e-05,-6.01534e-05,-0.00673833,0.00673833,1525,6.05517e-05,-6.05517e-05,-0.00675144,0.00675144,1525
116.2800,278.045,142.41,27.3406,0.0159711,-0.0248591,0.783329,2.73494,-0.363842,-0.00171614,7.86293e-07,0.000485624,0.000116933,6.00742e-05,-6.00742e-05,-0.00673571,0.00673571,1525,6.0472e-05,-6.0472e-05,-0.00674882,0.00674882,1525
116.3000,278.088,142.443,27.3418,0.015971,-0.0248495,0.783332,2.73494,-0.363839,-0.00171548,7.83772e-07,0.000485421,0.000116786,5.99952e-05,-5.99952e-05,-0.0067331,0.0067331,1525,6.03925e-05,-6.03925e-05,-0.0067462,0.0067462,1525
116.3200,278.132,142.476,27.343,0.015971,-0.0248398,0.783334,2.73494,-0.363835,-0.00171483,7.81256e-07,0.000485219,0.000116639,5.99162e-05,-5.99162e-05,-0.00673048,0.00673048,1525,6.0313e-05,-6.0313e-05,-0.00674358,0.00674358,1525
116.3400,278.176,142.51,27.3442,0.0159709,-0.0248301,0.783337,2.73494,-0.363831,-0.00171417,7.78745e-07,0.000485017,0.000116492,5.98374e-05,-5.98374e-05,-0.00672787,0.00672787,1525,6.02336e-05,-6.02336e-05,-0.00674096,0.00674096,1525
116.3600,278.22,142.543,27.3454,0.0159709,-0.0248205,0.783339,2.73494,-0.363827,-0.00171352,7.7624e-07,0.000484815,0.000116345,5.97586e-05,-5.97586e-05,-0.00672526,0.00672526,1525,6.01544e-05,-6.01544e-05,-0.00673834,0.00673834,1525
116.3800,278.264,142.577,27.3467,0.0159708,-0.0248108,0.783342,2.73494,-0.363823,-0.00171286,7.73739e-07,0.000484613,0.000116199,5.968e-05,-5.968e-05,-0.00672264,0.00672264,1525,6.00752e-05,-6.00752e-05,-0.00673572,0.00673572,1525
116.4000,278.308,142.61,27.3479,0.0159708,-0.0248012,0.783344,2.73494,-0.36382,-0.00171221,7.71244e-07,0.000484411,0.000116052,5.96015e-05,-5.96015e-05,-0.00672003,0.00672003,1525,5.99962e-05,-5.99962e-05,-0.00673311,0.00673311,1525
116.4200,278.352,142.644,27.3491,0.0159707,-0.0247915,0.783347,2.73494,-0.363816,-0.00171156,7.68754e-07,0.000484209,0.000115906,5.9523e-05,-5.9523e-05,-0.00671742,0.00671742,1525,5.99172e-05,-5.99172e-05,-0.00673049,0.00673049,1525
116.4400,278.396,142.677,27.3503,0.0159707,-0.0247819,0.783349,2.73494,-0.363812,-0.0017109,7.6627e-07,0.000484008,0.00011576,5.94447e-05,-5.94447e-05,-0.00671482,0.00671482,1525,5.98384e-05,-5.98384e-05,-0.00672788,0.00672788,1525
116.4600,278.439,142.71,27.3515,0.0159706,-0.0247722,0.783351,2.73494,-0.363808,-0.00171025,7.6379e-07,0.000483806,0.000115614,5.93665e-05,-5.93665e-05,-0.00671221,0.00671221,1525,5.97597e-05,-5.97597e-05,-0.00672527,0.00672527,1525
116.4800,278.483,142.744,27.3527,0.0159706,-0.0247626,0.783354,2.73494,-0.363804,-0.0017096,7.61316e-07,0.000483605,0.000115469,5.92883e-05,-5.92883e-05,-0.0067096,0.0067096,1525,5.9681e-05,-5.9681e-05,-0.00672265,0.00672265,1525
116.5000,278.527,142.777,27.3539,0.0159706,-0.024753,0.783356,2.73494,-0.363801,-0.00170895,7.58847e-07,0.000483403,0.000115323,5.92103e-05,-5.92103e-05,-0.006707,0.006707,1525,5.96025e-05,-5.96025e-05,-0.00672004,0.00672004,1525
116.5200,278.571,142.811,27.3551,0.0159705,-0.0247433,0.783359,2.73494,-0.363797,-0.0017083,7.56383e-07,0.000483202,0.000115178,5.91324e-05,-5.91324e-05,-0.00670439,0.00670439,1525,5.9524e-05,-5.9524e-05,-0.00671743,0.00671743,1525
116.5400,278.615,142.844,27.3563,0.0159705,-0.0247337,0.783361,2.73494,-0.363793,-0.00170764,7.53924e-07,0.000483001,0.000115033,5.90545e-05,-5.90545e-05,-0.00670179,0.00670179,1525,5.94457e-05,-5.94457e-05,-0.00671483,0.00671483,1525
116.5600,278.659,142.878,27.3575,0.0159704,-0.0247241,0.783364,2.73494,-0.363789,-0.00170699,7.5147e-07,0.000482799,0.000114888,5.89768e-05,-5.89768e-05,-0.00669919,0.00669919,1525,5.93675e-05,-5.93675e-05,-0.00671222,0.00671222,1525
116.5800,278.703,142.911,27.3587,0.0159704,-0.0247145,0.783366,2.73494,-0.363785,-0.00170634,7.49022e-07,0.000482598,0.000114743,5.88992e-05,-5.88992e-05,-0.00669659,0.00669659,1525,5.92893e-05,-5.92893e-05,-0.00670961,0.00670961,1525
116.6000,278.747,142.945,27.3599,0.0159703,-0.0247049,0.783369,2.73494,-0.363782,-0.00170569,7.46578e-07,0.000482397,0.000114599,5.88217e-05,-5.88217e-05,-0.00669399,0.00669399,1525,5.92113e-05,-5.92113e-05,-0.00670701,0.00670701,1525
116.6200,278.791,142.978,27.3611,0.0159703,-0.0246953,0.783371,2.73494,-0.363778,-0.00170504,7.4414e-07,0.000482196,0.000114455,5.87443e-05,-5.87443e-05,-0.00669139,0.00669139,1525,5.91334e-05,-5.91334e-05,-0.0067044,0.0067044,1525
116.6400,278.834,143.011,27.3623,0.0159702,-0.0246857,0.783374,2.73494,-0.363774,-0.00170439,7.41707e-07,0.000481996,0.00011431,5.86669e-05,-5.86669e-05,-0.00668879,0.00668879,1525,5.90556e-05,-5.90556e-05,-0.0067018,0.0067018,1525
116.6600,278.878,143.045,27.3635,0.0159702,-0.0246761,0.783376,2.73494,-0.36377,-0.00170374,7.39279e-07,0.000481795,0.000114166,5.85897e-05,-5.85897e-05,-0.0066862,0.0066862,1525,5.89778e-05,-5.89778e-05,-0.0066992,0.0066992,1525
116.6800,278.922,143.078,27.3647,0.0159701,-0.0246665,0.783378,2.73494,-0.363766,-0.00170309,7.36856e-07,0.000481594,0.000114022,5.85126e-05,-5.85126e-05,-0.0066836,0.0066836,1525,5.89002e-05,-5.89002e-05,-0.0066966,0.0066966,1525
116.7000,278.966,143.112,27.3659,0.0159701,-0.0246569,0.783381,2.73494,-0.363763,-0.00170244,7.34438e-07,0.000481393,0.000113879,5.84356e-05,-5.84356e-05,-0.00668101,0.00668101,1525,5.88227e-05,-5.88227e-05,-0.006694,0.006694,1525
116.7200,279.01,143.145,27.3671,0.0159701,-0.0246473,0.783383,2.73494,-0.363759,-0.00170179,7.32025e-07,0.000481193,0.000113735,5.83587e-05,-5.83587e-05,-0.00667841,0.00667841,1525,5.87453e-05,-5.87453e-05,-0.0066914,0.0066914,1525
116.7400,279.054,143.179,27.3683,0.01597,-0.0246377,0.783386,2.73494,-0.363755,-0.00170114,7.29618e-07,0.000480993,0.000113592,5.82819e-05,-5.82819e-05,-0.00667582,0.00667582,1525,5.8668e-05,-5.8668e-05,-0.0066888,0.0066888,1525
116.7600,279.098,143.212,27.3695,0.01597,-0.0246281,0.783388,2.73494,-0.363751,-0.00170049,7.27215e-07,0.000480792,0.000113449,5.82051e-05,-5.82051e-05,-0.00667323,0.00667323,1525,5.85907e-05,-5.85907e-05,-0.00668621,0.00668621,1525
116.7800,279.142,143.245,27.3707,0.0159699,-0.0246186,0.783391,2.73494,-0.363747,-0.00169985,7.24817e-07,0.000480592,0.000113306,5.81285e-05,-5.81285e-05,-0.00667064,0.00667064,1525,5.85136e-05,-5.85136e-05,-0.00668361,0.00668361,1525
116.8000,279.185,143.279,27.3719,0.0159699,-0.024609,0.783393,2.73494,-0.363744,-0.0016992,7.22425e-07,0.000480392,0.000113163,5.8052e-05,-5.8052e-05,-0.00666805,0.00666805,1525,5.84366e-05,-5.84366e-05,-0.00668102,0.00668102,1525
116.8200,279.229,143.312,27.3731,0.0159698,-0.0245994,0.783395,2.73494,-0.36374,-0.00169855,7.20037e-07,0.000480192,0.00011302,5.79756e-05,-5.79756e-05,-0.00666546,0.00666546,1525,5.83597e-05,-5.83597e-05,-0.00667842,0.00667842,1525
116.8400,279.273,143.346,27.3743,0.0159698,-0.0245899,0.783398,2.73494,-0.363736,-0.0016979,7.17655e-07,0.000479992,0.000112878,5.78993e-05,-5.78993e-05,-0.00666288,0.00666288,1525,5.82829e-05,-5.82829e-05,-0.00667583,0.00667583,1525
116.8600,279.317,143.379,27.3755,0.0159697,-0.0245803,0.7834,2.73494,-0.363732,-0.00169726,7.15277e-07,0.000479792,0.000112736,5.7823e-05,-5.7823e-05,-0.00666029,0.00666029,1525,5.82061e-05,-5.82061e-05,-0.00667324,0.00667324,1525
116.8800,279.361,143.413,27.3767,0.0159697,-0.0245708,0.783403,2.73494,-0.363729,-0.00169661,7.12905e-07,0.000479592,0.000112594,5.77469e-05,-5.77469e-05,-0.00665771,0.00665771,1525,5.81295e-05,-5.81295e-05,-0.00667065,0.00667065,1525
116.9000,279.405,143.446,27.3779,0.0159696,-0.0245612,0.783405,2.73494,-0.363725,-0.00169596,7.10537e-07,0.000479392,0.000112452,5.76709e-05,-5.76709e-05,-0.00665512,0.00665512,1525,5.8053e-05,-5.8053e-05,-0.00666806,0.00666806,1525
116.9200,279.449,143.48,27.3791,0.0159696,-0.0245517,0.783407,2.73494,-0.363721,-0.00169531,7.08175e-07,0.000479192,0.00011231,5.7595e-05,-5.7595e-05,-0.00665254,0.00665254,1525,5.79766e-05,-5.79766e-05,-0.00666547,0.00666547,1525
116.9400,279.493,143.513,27.3802,0.0159696,-0.0245421,0.78341,2.73494,-0.363717,-0.00169467,7.05817e-07,0.000478993,0.000112168,5.75191e-05,-5.75191e-05,-0.00664996,0.00664996,1525,5.79003e-05,-5.79003e-05,-0.00666289,0.00666289,1525
116.9600,279.536,143.546,27.3814,0.0159695,-0.0245326,0.783412,2.73494,-0.363714,-0.00169402,7.03464e-07,0.000478793,0.000112027,5.74434e-05,-5.74434e-05,-0.00664738,0.00664738,1525,5.7824e-05,-5.7824e-05,-0.0066603,0.0066603,1525
116.9800,279.58,143.58,27.3826,0.0159695,-0.024523,0.783415,2.73494,-0.36371,-0.00169338,7.01117e-07,0.000478594,0.000111886,5.73678e-05,-5.73678e-05,-0.0066448,0.0066448,1525,5.77479e-05,-5.77479e-05,-0.00665772,0.00665772,1525
117.0000,279.624,143.613,27.3838,0.0159694,-0.0245135,0.783417,2.73493,-0.363706,-0.00169273,6.98774e-07,0.000478395,0.000111745,5.72923e-05,-5.72923e-05,-0.00664222,0.00664222,1525,5.76719e-05,-5.76719e-05,-0.00665513,0.00665513,1525
117.0200,279.668,143.647,27.385,0.0159694,-0.024504,0.783419,2.73493,-0.363702,-0.00169209,6.96436e-07,0.000478195,0.000111604,5.72168e-05,-5.72168e-05,-0.00663964,0.00663964,1525,5.7596e-05,-5.7596e-05,-0.00665255,0.00665255,1525
117.0400,279.712,143.68,27.3862,0.0159693,-0.0244945,0.783422,2.73493,-0.363698,-0.00169144,6.94103e-07,0.000477996,0.000111463,5.71415e-05,-5.71415e-05,-0.00663707,0.00663707,1525,5.75201e-05,-5.75201e-05,-0.00664997,0.00664997,1525
117.0600,279.756,143.714,27.3874,0.0159693,-0.0244849,0.783424,2.73493,-0.363695,-0.0016908,6.91775e-07,0.000477797,0.000111323,5.70663e-05,-5.70663e-05,-0.00663449,0.00663449,1525,5.74444e-05,-5.74444e-05,-0.00664739,0.00664739,1525
117.0800,279.8,143.747,27.3886,0.0159692,-0.0244754,0.783426,2.73493,-0.363691,-0.00169015,6.89452e-07,0.000477598,0.000111182,5.69911e-05,-5.69911e-05,-0.00663192,0.00663192,1525,5.73688e-05,-5.73688e-05,-0.00664481,0.00664481,1525
117.1000,279.844,143.78,27.3898,0.0159692,-0.0244659,0.783429,2.73493,-0.363687,-0.00168951,6.87134e-07,0.000477399,0.000111042,5.69161e-05,-5.69161e-05,-0.00662934,0.00662934,1525,5.72932e-05,-5.72932e-05,-0.00664223,0.00664223,1525
117.1200,279.887,143.814,27.391,0.0159692,-0.0244564,0.783431,2.73493,-0.363683,-0.00168886,6.84821e-07,0.0004772,0.000110902,5.68411e-05,-5.68411e-05,-0.00662677,0.00662677,1525,5.72178e-05,-5.72178e-05,-0.00663965,0.00663965,1525
