# Torpedo AUV simulation export
# L = 1.6
# diam = 0.19
# massa = 31.029384975800244
# Cd = 0.42
# r44 = 0.3
# T_surge = 20
# T_sway = 20
# T_heave = 20
# zeta_roll = 0.3
# zeta_pitch = 0.8
# T_yaw = 1
# K_nomoto = 0.25
# T_nomoto = 1
# wn_d = 0.1
# zeta_d = 1
# r_max = 0.08726646259971647
# lam = 0.1
# phi_b = 0.1
# K_d = 0.5
# K_sigma = 0.05
# wn_d_z = 0.02
# Kp_z = 0.1
# T_z = 100.0
# Kp_theta = 5.0
# Kd_theta = 2.0
# Ki_theta = 0.3
# K_w = 5.0
# ref_z = 30.0
# ref_psi = 45.0
# ref_n = 1525
# V_c = 0.0
# beta_c = 0.0
# fin_CL = [0.5, 0.5, 0.7, 0.7]
# fin_area = [0.00665, 0.00665, 0.00665, 0.00665]
# thruster_nMax = 1525
# current_model_type = GaussMarkovCurrent
#
t_s,x_north_m,y_east_m,z_depth_m,phi_rad,theta_rad,psi_rad,u_ms,v_ms,w_ms,p_rads,q_rads,r_rads,delta_r_top_rad,delta_r_bottom_rad,delta_s_star_rad,delta_s_port_rad,n_cmd_rpm,delta_r_top_actual_rad,delta_r_bottom_actual_rad,delta_s_star_actual_rad,delta_s_port_actual_rad,n_actual_rpm
56.1400,120.351,51.3779,20.0425,0.0168245,-0.086985,0.708914,2.56491,0.0121721,-0.004651,-0.00142093,0.00228291,0.00426779,0.00317182,-0.00317182,-0.0200796,0.0200796,1525,0.00312305,-0.00312305,-0.0200867,0.0200867,1525
56.1600,120.39,51.4114,20.0469,0.016799,-0.0869406,0.709001,2.56536,0.0118794,-0.00465117,-0.000898625,0.00228995,0.00427533,0.00311168,-0.00311168,-0.0200786,0.0200786,1525,0.0031328,-0.0031328,-0.0200853,0.0200853,1525
56.1800,120.428,51.4448,20.0513,0.0167823,-0.0868962,0.709087,2.56585,0.0115709,-0.00465141,-0.000459037,0.00229546,0.00428045,0.00306281,-0.00306281,-0.0200747,0.0200747,1525,0.00312858,-0.00312858,-0.0200839,0.0200839,1525
56.2000,120.467,51.4783,20.0556,0.0167802,-0.0868514,0.709174,2.56603,0.0113427,-0.00465336,0.000274038,0.00230926,0.00430075,0.00294033,-0.00294033,-0.0200804,0.0200804,1525,0.00311542,-0.00311542,-0.0200821,0.0200821,1525
56.2200,120.506,51.5118,20.06,0.016794,-0.0868064,0.709262,2.56608,0.0111433,-0.00465601,0.00107047,0.00232627,0.0043271,0.00278777,-0.00278777,-0.020091,0.020091,1525,0.0030804,-0.0030804,-0.0200818,0.0200818,1525
56.2400,120.544,51.5452,20.0643,0.0168235,-0.086761,0.70935,2.56605,0.010958,-0.00465891,0.00185713,0.00234445,0.00435531,0.00262518,-0.00262518,-0.0201049,0.0201049,1525,0.00302188,-0.00302188,-0.0200836,0.0200836,1525
56.2600,120.583,51.5787,20.0687,0.0168683,-0.0867152,0.709439,2.56593,0.0107866,-0.00466196,0.00262361,0.00236381,0.00438486,0.00245511,-0.00245511,-0.0201228,0.0201228,1525,0.00294254,-0.00294254,-0.0200879,0.0200879,1525
56.2800,120.622,51.6122,20.0731,0.0169278,-0.086669,0.709529,2.56571,0.0106299,-0.00466505,0.00336308,0.00238468,0.00441597,0.00227633,-0.00227633,-0.0201461,0.0201461,1525,0.00284505,-0.00284505,-0.0200949,0.0200949,1525
56.3000,120.66,51.6456,20.0774,0.0170001,-0.0866224,0.709619,2.56549,0.0104722,-0.00466784,0.00400636,0.00240332,0.0044417,0.00212241,-0.00212241,-0.020169,0.020169,1525,0.00273131,-0.00273131,-0.0201051,0.0201051,1525
56.3200,120.699,51.6791,20.0818,0.0170842,-0.0865755,0.709709,2.56517,0.0103259,-0.00467046,0.00459731,0.0024229,0.00446748,0.00196721,-0.00196721,-0.0201971,0.0201971,1525,0.00260953,-0.00260953,-0.0201179,0.0201179,1525
56.3400,120.738,51.7126,20.0861,0.0171792,-0.086528,0.7098,2.56455,0.0101941,-0.00467285,0.00514418,0.00244876,0.00450281,0.00176489,-0.00176489,-0.0202424,0.0202424,1525,0.00248107,-0.00248107,-0.0201337,0.0201337,1525
56.3600,120.776,51.746,20.0904,0.0172826,-0.0864803,0.709892,2.56412,0.0100563,-0.00467462,0.00556524,0.00246606,0.00452296,0.00163459,-0.00163459,-0.0202761,0.0202761,1525,0.00233783,-0.00233783,-0.0201555,0.0201555,1525
56.3800,120.815,51.7795,20.0948,0.0173914,-0.0864324,0.709984,2.56386,0.00990685,-0.00467623,0.00583705,0.00247523,0.00452739,0.00157947,-0.00157947,-0.020296,0.020296,1525,0.00219718,-0.00219718,-0.0201796,0.0201796,1525
56.4000,120.853,51.8129,20.0991,0.0175021,-0.0863844,0.710075,2.56379,0.00973752,-0.00467798,0.00592957,0.00247619,0.00451569,0.00160202,-0.00160202,-0.0202993,0.0202993,1525,0.00207364,-0.00207364,-0.0202029,0.0202029,1525
56.4200,120.892,51.8464,20.1035,0.0176152,-0.0863363,0.710167,2.5634,0.00959924,-0.00467962,0.00605027,0.00248399,0.00451573,0.00156802,-0.00156802,-0.0203184,0.0203184,1525,0.00197932,-0.00197932,-0.0202221,0.0202221,1525
56.4400,120.931,51.8798,20.1078,0.0177286,-0.0862882,0.710258,2.56308,0.00945717,-0.00468123,0.00606294,0.00248693,0.00450803,0.0015713,-0.0015713,-0.0203289,0.0203289,1525,0.00189706,-0.00189706,-0.0202414,0.0202414,1525
56.4600,120.969,51.9133,20.1121,0.0178396,-0.0862401,0.710349,2.56292,0.00930327,-0.00468302,0.00594164,0.00248302,0.00448924,0.0016283,-0.0016283,-0.0203251,0.0203251,1525,0.00183191,-0.00183191,-0.0202589,0.0202589,1525
56.4800,121.008,51.9467,20.1164,0.0179479,-0.0861921,0.71044,2.56255,0.00916591,-0.00468477,0.00580637,0.00248319,0.00447927,0.00164312,-0.00164312,-0.0203304,0.0203304,1525,0.00179118,-0.00179118,-0.0202721,0.0202721,1525
56.5000,121.046,51.9801,20.1208,0.0180521,-0.086144,0.71053,2.56219,0.00902844,-0.00468653,0.005598,0.0024809,0.00446759,0.00166642,-0.00166642,-0.0203312,0.0203312,1525,0.00176157,-0.00176157,-0.0202838,0.0202838,1525
56.5200,121.085,52.0136,20.1251,0.0181509,-0.0860961,0.710621,2.56182,0.00889201,-0.00468833,0.00532919,0.00247712,0.00445614,0.00168886,-0.00168886,-0.0203293,0.0203293,1525,0.00174254,-0.00174254,-0.0202933,0.0202933,1525
56.5400,121.124,52.047,20.1294,0.0182406,-0.0860485,0.71071,2.56185,0.00872166,-0.00469033,0.00487135,0.00246024,0.00442416,0.00181073,-0.00181073,-0.0202989,0.0202989,1525,0.0017318,-0.0017318,-0.0203005,0.0203005,1525
56.5600,121.162,52.0804,20.1337,0.0183145,-0.0860015,0.710799,2.56227,0.00847579,-0.00469257,0.00407534,0.00243138,0.00437203,0.00203094,-0.00203094,-0.0202408,0.0202408,1525,0.00174759,-0.00174759,-0.0203002,0.0203002,1525
56.5800,121.201,52.1139,20.138,0.0183779,-0.0859548,0.710887,2.56234,0.00830104,-0.0046951,0.00354756,0.00241308,0.00434032,0.00215401,-0.00215401,-0.0202008,0.0202008,1525,0.00180426,-0.00180426,-0.0202883,0.0202883,1525
56.6000,121.239,52.1473,20.1423,0.0184217,-0.0859088,0.710974,2.56291,0.00801388,-0.00469703,0.00256194,0.00238094,0.00428595,0.00238754,-0.00238754,-0.0201331,0.0201331,1525,0.00187421,-0.00187421,-0.0202708,0.0202708,1525
56.6200,121.278,52.1808,20.1466,0.0184505,-0.0858633,0.71106,2.56328,0.0077799,-0.00469905,0.00180978,0.00235642,0.00424664,0.00254997,-0.00254997,-0.0200779,0.0200779,1525,0.00197688,-0.00197688,-0.0202433,0.0202433,1525
56.6400,121.317,52.2143,20.1509,0.0184608,-0.0858182,0.711145,2.56383,0.007495,-0.00470025,0.000880929,0.00232867,0.00420342,0.00273247,-0.00273247,-0.0200176,0.0200176,1525,0.0020915,-0.0020915,-0.0202102,0.0202102,1525
56.6600,121.355,52.2477,20.1552,0.0184489,-0.0857738,0.71123,2.56455,0.00715038,-0.00470025,-0.000233992,0.00229859,0.00415727,0.00293043,-0.00293043,-0.0199555,0.0199555,1525,0.00221969,-0.00221969,-0.0201717,0.0201717,1525
56.6800,121.394,52.2812,20.1595,0.0184217,-0.0857298,0.711313,2.56505,0.00687424,-0.0047004,-0.00100239,0.0022782,0.00412946,0.0030412,-0.0030412,-0.01991,0.01991,1525,0.00236184,-0.00236184,-0.0201284,0.0201284,1525
56.7000,121.433,52.3147,20.1638,0.0183784,-0.0856861,0.711396,2.56563,0.00657079,-0.00469944,-0.00180918,0.00225855,0.00410447,0.00313911,-0.00313911,-0.0198695,0.0198695,1525,0.00249771,-0.00249771,-0.0200847,0.0200847,1525
56.7200,121.471,52.3482,20.1682,0.0183214,-0.0856428,0.711479,2.56616,0.00627735,-0.00469797,-0.00249254,0.00224329,0.00408819,0.00319566,-0.00319566,-0.0198388,0.0198388,1525,0.00262599,-0.00262599,-0.0200417,0.0200417,1525
56.7400,121.51,52.3817,20.1725,0.01825,-0.0855997,0.711562,2.56679,0.00595102,-0.00469515,-0.00321762,0.00222834,0.00407311,0.00324679,-0.00324679,-0.0198139,0.0198139,1525,0.00273993,-0.00273993,-0.0200011,0.0200011,1525
56.7600,121.549,52.4152,20.1767,0.0181652,-0.0855569,0.711644,2.56743,0.00561259,-0.00469135,-0.00388894,0.00221559,0.00406194,0.00327945,-0.00327945,-0.0197967,0.0197967,1525,0.0028413,-0.0028413,-0.0199637,0.0199637,1525
56.7800,121.587,52.4487,20.181,0.0180623,-0.0855144,0.711726,2.5683,0.00518678,-0.00468505,-0.00479515,0.00219925,0.00404397,0.00334521,-0.00334521,-0.0197829,0.0197829,1525,0.00292893,-0.00292893,-0.0199303,0.0199303,1525
56.8000,121.626,52.4822,20.1853,0.017944,-0.0854721,0.711808,2.56914,0.00476093,-0.00467782,-0.00556483,0.00218601,0.00403057,0.0033894,-0.0033894,-0.0197783,0.0197783,1525,0.00301218,-0.00301218,-0.0199008,0.0199008,1525
56.8200,121.665,52.5157,20.1896,0.0178147,-0.08543,0.711889,2.56992,0.00435498,-0.00467029,-0.00611695,0.00217694,0.00402387,0.0034015,-0.0034015,-0.0197822,0.0197822,1525,0.00308763,-0.00308763,-0.0198763,0.0198763,1525
56.8400,121.703,52.5492,20.1939,0.01767,-0.0853882,0.711971,2.57089,0.00385975,-0.0046602,-0.00688608,0.00216421,0.00401016,0.00344763,-0.00344763,-0.0197899,0.0197899,1525,0.0031504,-0.0031504,-0.0198575,0.0198575,1525
56.8600,121.742,52.5828,20.1982,0.0175095,-0.0853466,0.712052,2.57194,0.00331706,-0.00464833,-0.00768288,0.0021509,0.0039946,0.00350304,-0.00350304,-0.0198034,0.0198034,1525,0.00320985,-0.00320985,-0.019844,0.019844,1525
56.8800,121.781,52.6163,20.2025,0.0173313,-0.0853053,0.712132,2.57309,0.00270875,-0.00463429,-0.00856523,0.002136,0.00397563,0.00357533,-0.00357533,-0.0198225,0.0198225,1525,0.00326849,-0.00326849,-0.0198359,0.0198359,1525
56.9000,121.82,52.6499,20.2068,0.0171455,-0.0852641,0.712213,2.57407,0.00217887,-0.00462135,-0.00894902,0.00212734,0.00396787,0.00359396,-0.00359396,-0.0198472,0.0198472,1525,0.00332985,-0.00332985,-0.0198332,0.0198332,1525
56.9200,121.859,52.6835,20.2111,0.0169634,-0.0852229,0.712293,2.5748,0.00175257,-0.00461127,-0.00876314,0.00212634,0.0039748,0.00354175,-0.00354175,-0.0198724,0.0198724,1525,0.00338268,-0.00338268,-0.019836,0.019836,1525
56.9400,121.897,52.717,20.2154,0.0167914,-0.0851817,0.712374,2.57539,0.00137787,-0.00460339,-0.00825211,0.0021293,0.00399042,0.0034472,-0.0034472,-0.0198946,0.0198946,1525,0.00341449,-0.00341449,-0.0198433,0.0198433,1525
56.9600,121.936,52.7506,20.2197,0.0166355,-0.0851403,0.712455,2.57583,0.00105308,-0.00459803,-0.00745188,0.0021359,0.00401398,0.00331366,-0.00331366,-0.019912,0.019912,1525,0.00342103,-0.00342103,-0.0198535,0.0198535,1525
56.9800,121.975,52.7842,20.224,0.0164924,-0.0850989,0.712537,2.57642,0.000673282,-0.00459198,-0.00680545,0.00213732,0.00402927,0.00321922,-0.00321922,-0.0199225,0.0199225,1525,0.00339956,-0.00339956,-0.0198652,0.0198652,1525
57.0000,122.014,52.8178,20.2283,0.0163575,-0.0850576,0.712618,2.57717,0.000216538,-0.00458502,-0.00640015,0.00213286,0.00403333,0.00317839,-0.00317839,-0.0199249,0.0199249,1525,0.00336349,-0.00336349,-0.0198767,0.0198767,1525
57.0200,122.053,52.8514,20.2326,0.0162336,-0.0850164,0.7127,2.57786,-0.000220182,-0.00457956,-0.00584695,0.00212955,0.00403791,0.00313485,-0.00313485,-0.0199217,0.0199217,1525,0.00332647,-0.00332647,-0.0198863,0.0198863,1525
57.0400,122.092,52.8849,20.2369,0.0161117,-0.0849753,0.712782,2.57882,-0.000785704,-0.0045725,-0.0057492,0.00211832,0.00402626,0.00316944,-0.00316944,-0.0199089,0.0199089,1525,0.00328815,-0.00328815,-0.0198934,0.0198934,1525
57.0600,122.131,52.9186,20.2411,0.0159823,-0.0849346,0.712863,2.58,-0.00149163,-0.00456366,-0.00612525,0.00210055,0.00399992,0.00327534,-0.00327534,-0.0198895,0.0198895,1525,0.00326441,-0.00326441,-0.0198965,0.0198965,1525
57.0800,122.17,52.9522,20.2454,0.0158466,-0.0848942,0.712943,2.58119,-0.00221291,-0.00455459,-0.0064477,0.00208338,0.00397219,0.00338874,-0.00338874,-0.0198701,0.0198701,1525,0.00326659,-0.00326659,-0.0198951,0.0198951,1525
57.1000,122.209,52.9858,20.2497,0.015715,-0.084854,0.713023,2.58217,-0.00282764,-0.00454756,-0.00623724,0.00207302,0.00395528,0.00345061,-0.00345061,-0.0198526,0.0198526,1525,0.00329102,-0.00329102,-0.0198901,0.0198901,1525
57.1200,122.248,53.0194,20.254,0.0155756,-0.0848141,0.713102,2.58342,-0.0036158,-0.00453827,-0.0066325,0.00205584,0.00392489,0.00357809,-0.00357809,-0.0198303,0.0198303,1525,0.00332294,-0.00332294,-0.0198826,0.0198826,1525
57.1400,122.287,53.053,20.2583,0.0154326,-0.0847745,0.713181,2.58461,-0.00438119,-0.00452921,-0.00681661,0.00204174,0.00389905,0.00368449,-0.00368449,-0.0198109,0.0198109,1525,0.00337397,-0.00337397,-0.0198721,0.0198721,1525
57.1600,122.326,53.0867,20.2626,0.0152881,-0.0847351,0.71326,2.58578,-0.00514785,-0.00452029,-0.00689558,0.00202968,0.00387645,0.00377599,-0.00377599,-0.019793,0.019793,1525,0.00343607,-0.00343607,-0.0198599,0.0198599,1525
57.1800,122.365,53.1203,20.2669,0.0151484,-0.0846958,0.713338,2.58684,-0.00585939,-0.00451267,-0.00665372,0.00202227,0.00386216,0.00382795,-0.00382795,-0.0197766,0.0197766,1525,0.00350406,-0.00350406,-0.0198465,0.0198465,1525
57.2000,122.404,53.154,20.2712,0.015024,-0.0846566,0.713416,2.58769,-0.00645855,-0.00450792,-0.00589132,0.00202237,0.00386157,0.00381407,-0.00381407,-0.0197603,0.0197603,1525,0.00356883,-0.00356883,-0.0198325,0.0198325,1525
57.2200,122.443,53.1876,20.2754,0.0149274,-0.0846171,0.713495,2.58821,-0.00690513,-0.00450762,-0.00449656,0.00203283,0.00387972,0.00370952,-0.00370952,-0.0197435,0.0197435,1525,0.00361788,-0.00361788,-0.0198181,0.0198181,1525
57.2400,122.482,53.2213,20.2797,0.0148539,-0.0845774,0.713573,2.58883,-0.00740581,-0.00450792,-0.00334335,0.00204081,0.00389356,0.00362512,-0.00362512,-0.0197192,0.0197192,1525,0.00363621,-0.00363621,-0.0198032,0.0198032,1525
57.2600,122.521,53.255,20.284,0.0148088,-0.0845375,0.713652,2.58927,-0.00782964,-0.00451094,-0.0019188,0.00205474,0.00391644,0.00349641,-0.00349641,-0.0196945,0.0196945,1525,0.00363399,-0.00363399,-0.0197864,0.0197864,1525
57.2800,122.56,53.2886,20.2883,0.0147664,-0.0844976,0.713731,2.5903,-0.00856543,-0.00451151,-0.00178866,0.00205231,0.00390735,0.00352134,-0.00352134,-0.0196485,0.0196485,1525,0.00360647,-0.00360647,-0.019768,0.019768,1525
57.3000,122.599,53.3223,20.2926,0.0147375,-0.0844576,0.713811,2.59107,-0.00916533,-0.00451369,-0.00111073,0.00205862,0.00390967,0.00349136,-0.00349136,-0.0196123,0.0196123,1525,0.00358945,-0.00358945,-0.0197441,0.0197441,1525
57.3200,122.639,53.356,20.2969,0.0147319,-0.0844173,0.71389,2.59157,-0.0096323,-0.00451806,5.6339e-05,0.00207445,0.00392492,0.00339864,-0.00339864,-0.0195856,0.0195856,1525,0.00356983,-0.00356983,-0.0197177,0.0197177,1525
57.3400,122.678,53.3897,20.3011,0.0147446,-0.0843767,0.71397,2.59214,-0.0101423,-0.00452295,0.000971915,0.00208901,0.00393407,0.00333478,-0.00333478,-0.0195551,0.0195551,1525,0.00353559,-0.00353559,-0.0196913,0.0196913,1525
57.3600,122.717,53.4233,20.3054,0.014762,-0.0843359,0.714049,2.593,-0.0108066,-0.00452743,0.00120212,0.00209667,0.00392623,0.00335265,-0.00335265,-0.0195133,0.0195133,1525,0.00349543,-0.00349543,-0.0196641,0.0196641,1525
57.3800,122.756,53.457,20.3097,0.0147834,-0.0842949,0.714128,2.59383,-0.0114676,-0.00453176,0.0014071,0.00210652,0.0039172,0.00337637,-0.00337637,-0.0194773,0.0194773,1525,0.00346687,-0.00346687,-0.0196339,0.0196339,1525
57.4000,122.795,53.4907,20.314,0.0148039,-0.0842538,0.714207,2.59474,-0.0121845,-0.0045355,0.00135385,0.00211577,0.00390234,0.00342841,-0.00342841,-0.0194435,0.0194435,1525,0.00344877,-0.00344877,-0.0196026,0.0196026,1525
57.4200,122.835,53.5244,20.3182,0.0148393,-0.0842122,0.714286,2.59525,-0.0126919,-0.00453973,0.00210221,0.0021385,0.00390721,0.00338551,-0.00338551,-0.0194365,0.0194365,1525,0.0034447,-0.0034447,-0.0195708,0.0195708,1525
57.4400,122.874,53.5581,20.3225,0.0148932,-0.08417,0.714365,2.59561,-0.0131313,-0.00454444,0.00303234,0.00216704,0.00391935,0.00330712,-0.00330712,-0.0194416,0.0194416,1525,0.00343286,-0.00343286,-0.0195439,0.0195439,1525
57.4600,122.913,53.5918,20.3268,0.0149707,-0.0841271,0.714445,2.59573,-0.01348,-0.00454966,0.00420846,0.00220305,0.00394215,0.00317672,-0.00317672,-0.0194629,0.0194629,1525,0.00340771,-0.00340771,-0.0195235,0.0195235,1525
57.4800,122.952,53.6255,20.331,0.0150783,-0.0840833,0.714526,2.59546,-0.0137077,-0.00455515,0.00571679,0.00225065,0.00398305,0.00295792,-0.00295792,-0.0195113,0.0195113,1525,0.00336151,-0.00336151,-0.0195113,0.0195113,1525
57.5000,122.992,53.6592,20.3353,0.0152117,-0.0840386,0.714607,2.59523,-0.0139426,-0.00456033,0.00701267,0.00229591,0.00401957,0.00275882,-0.00275882,-0.0195617,0.0195617,1525,0.0032808,-0.0032808,-0.0195113,0.0195113,1525
57.5200,123.031,53.6929,20.3396,0.015374,-0.0839928,0.71469,2.59453,-0.0140897,-0.00456424,0.00846376,0.00235295,0.00407498,0.00246703,-0.00246703,-0.0196485,0.0196485,1525,0.0031764,-0.0031764,-0.0195214,0.0195214,1525
57.5400,123.07,53.7265,20.3438,0.0155627,-0.0839458,0.714774,2.59358,-0.0142149,-0.00456623,0.00978432,0.00241424,0.00413808,0.00213609,-0.00213609,-0.0197607,0.0197607,1525,0.00303453,-0.00303453,-0.0195468,0.0195468,1525
57.5600,123.109,53.7602,20.3481,0.0157733,-0.0838976,0.714859,2.59256,-0.0143391,-0.0045664,0.0108855,0.00247307,0.00419868,0.00181502,-0.00181502,-0.0198841,0.0198841,1525,0.00285484,-0.00285484,-0.0195896,0.0195896,1525
57.5800,123.149,53.7938,20.3523,0.0160013,-0.0838484,0.714945,2.59139,-0.0144631,-0.00456446,0.0117634,0.00253006,0.00424871,0.00154284,-0.00154284,-0.0200214,0.0200214,1525,0.00264688,-0.00264688,-0.0196485,0.0196485,1525
57.6000,123.188,53.8274,20.3566,0.0162421,-0.0837982,0.715032,2.59035,-0.0145908,-0.00456201,0.0124044,0.00257585,0.00429011,0.00131051,-0.00131051,-0.0201447,0.0201447,1525,0.00242607,-0.00242607,-0.0197231,0.0197231,1525
57.6200,123.227,53.8611,20.3608,0.0164912,-0.0837474,0.715119,2.5894,-0.014721,-0.0045595,0.0128185,0.00261054,0.00431919,0.00113625,-0.00113625,-0.0202507,0.0202507,1525,0.00220296,-0.00220296,-0.0198074,0.0198074,1525
57.6400,123.266,53.8947,20.365,0.0167437,-0.0836963,0.715207,2.58868,-0.0148591,-0.00455828,0.0129918,0.00263028,0.00432758,0.00106085,-0.00106085,-0.0203235,0.0203235,1525,0.00198962,-0.00198962,-0.0198961,0.0198961,1525
57.6600,123.305,53.9283,20.3693,0.0169946,-0.083645,0.715294,2.58814,-0.0150103,-0.00455859,0.0129137,0.00263665,0.00431761,0.00107373,-0.00107373,-0.0203635,0.0203635,1525,0.00180386,-0.00180386,-0.0199815,0.0199815,1525
57.6800,123.344,53.9619,20.3735,0.0172379,-0.0835939,0.715381,2.58786,-0.0151925,-0.00456123,0.0125282,0.00262836,0.00428712,0.00118597,-0.00118597,-0.0203625,0.0203625,1525,0.00165784,-0.00165784,-0.0200579,0.0200579,1525
57.7000,123.384,53.9955,20.3777,0.0174704,-0.0835431,0.715467,2.58758,-0.0153735,-0.00456449,0.0119851,0.00261391,0.00425085,0.00132701,-0.00132701,-0.0203456,0.0203456,1525,0.00156346,-0.00156346,-0.0201189,0.0201189,1525
57.7200,123.423,54.0291,20.3819,0.0176885,-0.0834927,0.715553,2.58737,-0.0155639,-0.0045687,0.0112611,0.0025927,0.00420824,0.00149975,-0.00149975,-0.0203091,0.0203091,1525,0.00151617,-0.00151617,-0.0201642,0.0201642,1525
57.7400,123.462,54.0627,20.3862,0.0178883,-0.0834429,0.715637,2.58728,-0.0157732,-0.00457392,0.010342,0.00256486,0.00415964,0.00170267,-0.00170267,-0.0202522,0.0202522,1525,0.00151289,-0.00151289,-0.0201932,0.0201932,1525
57.7600,123.501,54.0963,20.3904,0.0180676,-0.0833937,0.715721,2.58721,-0.0159866,-0.00457947,0.00931177,0.00253408,0.0041112,0.00190634,-0.00190634,-0.0201855,0.0201855,1525,0.00155084,-0.00155084,-0.020205,0.020205,1525
57.7800,123.54,54.1299,20.3946,0.0182264,-0.0833451,0.715803,2.58706,-0.0161819,-0.00458467,0.00828236,0.00250479,0.00407028,0.00207513,-0.00207513,-0.0201214,0.0201214,1525,0.00162194,-0.00162194,-0.0202011,0.0202011,1525
57.8000,123.579,54.1635,20.3988,0.0183646,-0.083297,0.715885,2.58685,-0.0163637,-0.00458954,0.00725292,0.00247746,0.00403748,0.00220589,-0.00220589,-0.0200608,0.0200608,1525,0.00171258,-0.00171258,-0.0201851,0.0201851,1525
57.8200,123.618,54.1971,20.403,0.0184836,-0.0832494,0.715967,2.58648,-0.0165204,-0.00459385,0.0062868,0.00245561,0.00401826,0.00227198,-0.00227198,-0.0200127,0.0200127,1525,0.00181124,-0.00181124,-0.0201603,0.0201603,1525
57.8400,123.657,54.2306,20.4072,0.018582,-0.0832022,0.716048,2.5862,-0.0166882,-0.00459802,0.00525602,0.00243201,0.00400026,0.00233266,-0.00233266,-0.0199602,0.0199602,1525,0.00190339,-0.00190339,-0.0201308,0.0201308,1525
57.8600,123.696,54.2642,20.4114,0.01866,-0.0831555,0.716129,2.58591,-0.0168526,-0.00460186,0.00423743,0.00241028,0.0039883,0.00236466,-0.00236466,-0.0199118,0.0199118,1525,0.00198924,-0.00198924,-0.0200967,0.0200967,1525
57.8800,123.736,54.2978,20.4156,0.0187192,-0.0831091,0.71621,2.58549,-0.0170006,-0.00460539,0.00329844,0.0023941,0.00398756,0.00234271,-0.00234271,-0.0198751,0.0198751,1525,0.00206433,-0.00206433,-0.0200597,0.0200597,1525
57.9000,123.775,54.3314,20.4198,0.0187611,-0.0830629,0.716291,2.58495,-0.0171379,-0.00460871,0.00242835,0.00238332,0.00399724,0.00227033,-0.00227033,-0.0198502,0.0198502,1525,0.00212,-0.00212,-0.0200228,0.0200228,1525
57.9200,123.814,54.3649,20.424,0.0187868,-0.0830168,0.716372,2.58417,-0.0172683,-0.00461217,0.00162288,0.002381,0.00401733,0.00214713,-0.00214713,-0.0198424,0.0198424,1525,0.00215007,-0.00215007,-0.0199883,0.0199883,1525
57.9400,123.853,54.3985,20.4282,0.018797,-0.0829709,0.716454,2.58363,-0.0174031,-0.0046146,0.000849508,0.00237271,0.0040331,0.00204409,-0.00204409,-0.0198278,0.0198278,1525,0.00214948,-0.00214948,-0.0199591,0.0199591,1525
57.9600,123.892,54.4321,20.4324,0.0187928,-0.0829252,0.716536,2.58312,-0.0175382,-0.00461667,0.000131322,0.00236431,0.00404788,0.00194519,-0.00194519,-0.0198149,0.0198149,1525,0.0021284,-0.0021284,-0.0199328,0.0199328,1525
57.9800,123.931,54.4656,20.4365,0.0187759,-0.0828795,0.716619,2.58244,-0.0176684,-0.00461923,-0.00050495,0.00236156,0.00406793,0.00182016,-0.00182016,-0.0198115,0.0198115,1525,0.00209176,-0.00209176,-0.0199092,0.0199092,1525
58.0000,123.97,54.4991,20.4407,0.0187473,-0.0828339,0.716701,2.58196,-0.0178016,-0.00462071,-0.0010843,0.00235335,0.00408007,0.00173265,-0.00173265,-0.0198026,0.0198026,1525,0.00203744,-0.00203744,-0.0198897,0.0198897,1525
58.0200,124.009,54.5327,20.4449,0.0187089,-0.0827885,0.716784,2.58138,-0.0179308,-0.00462266,-0.00157775,0.00234852,0.00409477,0.00163222,-0.00163222,-0.0197986,0.0197986,1525,0.00197648,-0.00197648,-0.0198723,0.0198723,1525
58.0400,124.048,54.5662,20.4491,0.018663,-0.082743,0.716868,2.58052,-0.0180482,-0.0046261,-0.00195171,0.00235206,0.00409661,0.00159332,-0.00159332,-0.0198054,0.0198054,1525,0.00190763,-0.00190763,-0.0198576,0.0198576,1525
58.0600,124.087,54.5997,20.4532,0.0186103,-0.0826976,0.716951,2.5799,-0.0181741,-0.00462794,-0.00228992,0.00234759,0.0041037,0.00152887,-0.00152887,-0.0198048,0.0198048,1525,0.00184477,-0.00184477,-0.0198471,0.0198471,1525
58.0800,124.126,54.6332,20.4574,0.0185527,-0.0826522,0.717034,2.5792,-0.0182949,-0.00463041,-0.00253743,0.00234544,0.00410279,0.00150274,-0.00150274,-0.0198064,0.0198064,1525,0.00178159,-0.00178159,-0.0198387,0.0198387,1525
58.1000,124.165,54.6667,20.4615,0.018492,-0.0826069,0.717117,2.57843,-0.0184091,-0.00463332,-0.00269156,0.00234444,0.00409511,0.00150921,-0.00150921,-0.0198092,0.0198092,1525,0.00172582,-0.00172582,-0.0198322,0.0198322,1525
58.1200,124.204,54.7002,20.4657,0.0184296,-0.0825616,0.7172,2.5777,-0.0185223,-0.00463602,-0.00278048,0.00234143,0.0040851,0.00152712,-0.00152712,-0.0198098,0.0198098,1525,0.0016825,-0.0016825,-0.0198276,0.0198276,1525
58.1400,124.243,54.7337,20.4698,0.0183658,-0.0825165,0.717283,2.57723,-0.0186437,-0.00463704,-0.00284437,0.00232941,0.00408256,0.00150912,-0.00150912,-0.0198005,0.0198005,1525,0.00165142,-0.00165142,-0.0198241,0.0198241,1525
